userId_url,profile_photo,css-4rbku5 href 2,UserName,UserId,Tweet_Url,date-time,Tweets,css-4rbku5 href 5,attached_media,tweets,Comments,Retweets,Likes,css-4rbku5 href 6,impression/views,css-4rbku5 href 7,likes,css-4rbku5 2,css-4rbku5 href 8,css-901oao 12,css-4rbku5 href 9,retweeted date,css-901oao 16,css-901oao 17,css-4rbku5 4,css-4rbku5 href 10,css-901oao 25
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1519505511267246081,"Apr 28, 2022",Proud to welcome Tánaiste,https://twitter.com/sundarpichai/status/1519505511267246081/photo/1,https://pbs.twimg.com/media/FRZeL1UVcAAc2qr?format=jpg&name=360x360,,97,169,2.2K,https://twitter.com/sundarpichai/status/1519505511267246081/analytics,,,,@LeoVaradkar,https://twitter.com/LeoVaradkar,",",,,,,,,"to Google today and accept this recognition of our contributions to Ireland. We've been in Ireland for ~20 years, and we'll continue to work together to advance tech, support Irish businesses + more!"
https://twitter.com/ThomasOrTK,https://pbs.twimg.com/profile_images/1376639799822454789/GtBiOWEJ_bigger.jpg,https://twitter.com/ThomasOrTK,Thomas Kurian,@ThomasOrTK,https://twitter.com/ThomasOrTK/status/1518658321019854848,"Apr 25, 2022","With Media CDN, we’re using the same infrastructure that serves YouTube content across 200+ countries and territories to help media companies reach the next 1 billion viewers together.",https://t.co/UFcH7nzP29,https://pbs.twimg.com/card_img/1719658603022254080/D87D7TSS?format=jpg&name=900x900,cloud.google.com,35,80,485,https://twitter.com/ThomasOrTK/status/1518658321019854848/analytics,,https://twitter.com/sundarpichai,Sundar Pichai,,,,,,,,,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1517402386741964800,"Apr 22, 2022","Proud of the progress we've made to help build a carbon-free future, including supporting our partners as they address climate change and building products that make it easier for people to make sustainable choices.",https://t.co/ssLGCAFFkp,https://pbs.twimg.com/card_img/1719324758477811712/DeEXpViX?format=jpg&name=900x900,blog.google,165,152,1.3K,https://twitter.com/sundarpichai/status/1517402386741964800/analytics,,,,,,,,,,,#EarthDay,https://twitter.com/hashtag/EarthDay?src=hashtag_click,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1516425703427825667,"Apr 19, 2022","Excited to open our first product development center in Africa later this year. We're hiring engineers, product managers, UX designers and researchers in Nairobi who want to build helpful products and services for people in Africa and around the world.",https://t.co/JaFZcWUbjv,https://pbs.twimg.com/card_img/1716960596719972352/UJu0dWHk?format=png&name=small,blog.google,271,2.1K,5.1K,https://twitter.com/sundarpichai/status/1516425703427825667/analytics,,,,,,,,,,,,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1515651302075744262,"Apr 17, 2022","Happy Easter to all who celebrate around the world. Wishing you a day full of joy, gratitude and renewal - hope you're able to share it with those you love.",,,,205,324,6.9K,https://twitter.com/sundarpichai/status/1515651302075744262/analytics,,,,,,,,,,,,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1515105119829864451,"Apr 16, 2022","Chag Sameach to everyone observing Passover! I hope you'll enjoy the comforts of food, tradition, and community as you celebrate.",,,,110,118,2.4K,https://twitter.com/sundarpichai/status/1515105119829864451/analytics,,,,,,,,,,,,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1514229224755716096,"Apr 13, 2022","We're announcing plans to invest ~$9.5B in communities across the US and create 12K+ new jobs at Google in 2022. This builds on the hundreds of billions in economic activity Google helped provide last year for US businesses, creators, nonprofits and more.",https://t.co/qMopLWGBcI,https://pbs.twimg.com/card_img/1718110065838997504/dEx7Eckn?format=jpg&name=small,blog.google,181,298,2.2K,https://twitter.com/sundarpichai/status/1514229224755716096/analytics,,,,,,,,,,,,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1513865406510817284,"Apr 12, 2022",Proud to co-chair a new,https://t.co/CxLOuJbBLO,https://pbs.twimg.com/card_img/1715655205344137217/scM_rK4M?format=png&name=120x120,welcome.us,98,98,1K,https://twitter.com/sundarpichai/status/1513865406510817284/analytics,,,,@WelcomeUS,https://twitter.com/welcomeus,"CEO Council with 30+ CEOs to help Afghans & Ukrainians resettling in the US. It builds on Google's long-standing support for immigrants, Dreamers and refugees, and will help people through access to technology, jobs +more",,,Welcome.US | The Welcome.US CEO Council brings America's most influential,CEOs of some of America's most recognized companies focus on mobilizing resources and innovation in support of those seeking refuge in the U.S.,,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1511749126953713673,"Apr 6, 2022",!,,https://pbs.twimg.com/profile_images/1605280848089169920/IuDGmUk__normal.png,Quote,335,292,4.1K,https://twitter.com/sundarpichai/status/1511749126953713673/analytics,,,,,,,,,Chrome,@googlechrome,,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1501160312715694081,"Mar 8, 2022","As the number and severity of cybersecurity challenges increase, we look forward to welcoming",https://t.co/qSOENEa17U,https://pbs.twimg.com/card_img/1718330668793380864/cNm2YKKl?format=jpg&name=360x360,googlecloudpresscorner.com,162,199,1.2K,https://twitter.com/sundarpichai/status/1501160312715694081/analytics,Google Announces Intent to Acquire Mandiant,,,@Mandiant,https://twitter.com/Mandiant,to,,,,,,,and working with the team to help customers protect themselves.
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1501108871577755648,"Mar 8, 2022",Happy International Women's Day! Our animated,,,,104,235,1.7K,https://twitter.com/sundarpichai/status/1501108871577755648/analytics,,,,,,"today honors and celebrates the many roles women play for themselves, their families, and their communities.",https://t.co/MJAAsmHxFh,https://,,,#GoogleDoodle,https://twitter.com/hashtag/GoogleDoodle?src=hashtag_click,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1501062381417349121,"Mar 8, 2022","Reducing food waste is an important way we can limit carbon emissions and keep our planet healthy. We're pledging to cut Google's food waste in half, and send zero food waste to landfill by 2025.",https://t.co/ln7eDIcSbT,https://pbs.twimg.com/card_img/1719754893164974080/3zZcqftk?format=png&name=small,blog.google,90,266,1.9K,https://twitter.com/sundarpichai/status/1501062381417349121/analytics,,,,,,,,,,,,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1501047366740164610,"Mar 8, 2022",With our latest version of,https://t.co/nmFfIbTsC6,https://pbs.twimg.com/card_img/1719794467459481601/aMEh0GjM?format=jpg&name=120x120,blog.chromium.org,83,205,1.5K,https://twitter.com/sundarpichai/status/1501047366740164610/analytics,,,,@googlechrome,https://twitter.com/googlechrome,", we substantially increased its speed across all major platforms, including Chrome on Mac which was given the highest score to date for any browser (300) on Apple's Speedometer.",,,A new speed milestone for Chrome,"Everyday, billions of people around the world turn to Chrome to get things done quickly on their devices, whether shopping for a new pair o...",,,
https://twitter.com/ShaneHuntley,https://pbs.twimg.com/profile_images/1535214962473177088/a50230qQ_bigger.jpg,https://twitter.com/ShaneHuntley,Shane Huntley,@ShaneHuntley,https://twitter.com/ShaneHuntley/status/1500953300597829632,"Mar 8, 2022","New TAG blog outlining what we are seeing with cyberattacks in Ukraine. Details of activity from APT28, GhostWriter, Mustang Panda and DDoS activity.

Thanks everyone in TAG, Google and the wider security community working to counter these threats.",https://t.co/0tkPVh3vCk,https://pbs.twimg.com/card_img/1719413821985415168/kAhb3EqL?format=jpg&name=small,blog.google,18,184,509,https://twitter.com/ShaneHuntley/status/1500953300597829632/analytics,,https://twitter.com/sundarpichai,Sundar Pichai,,,,,,,,,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1500979586267418625,"Mar 8, 2022",Proud to reaffirm our commitment to Central & Eastern Europe by investing ~$700M into the growth of our Warsaw office. We're also opening our spaces to support Ukrainian refugees in Poland and providing $10M to orgs delivering humanitarian aid there.,https://t.co/reNjpCdk4W,https://pbs.twimg.com/card_img/1719593712336973824/esuCFMr3?format=jpg&name=900x900,blog.google,99,293,3K,https://twitter.com/sundarpichai/status/1500979586267418625/analytics,,,,,,,,,,,,,
https://twitter.com/argvee,https://pbs.twimg.com/profile_images/1719332826758467584/Li52xqrQ_bigger.jpg,https://twitter.com/argvee,Heather Adkins - Ꜻ - Spes consilium non est,@argvee,https://twitter.com/argvee/status/1499236305061900289,"Mar 3, 2022",Google’s Project Shield is being urgently expanded to govt websites at high-risk of DDoS attacks amid the war in Ukraine. 150+ websites in Ukraine are already using it. Details for how to sign up here:,,,,39,336,1K,https://twitter.com/argvee/status/1499236305061900289/analytics,,https://twitter.com/sundarpichai,Sundar Pichai,,,,https://t.co/PXB5k8Yruw,http://,,,,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1498712628071321601,"Mar 1, 2022","As the war and humanitarian crisis in Ukraine escalates, we're taking more actions to help: SOS alerts, protecting users from cyber attacks, disrupting disinfo campaigns + more. We're also providing $15M in donations and in-kind support for relief efforts.",https://t.co/LVHTgxoUne,https://pbs.twimg.com/card_img/1719263102070296576/eVGDsi0F?format=jpg&name=small,blog.google,502,758,5.6K,https://twitter.com/sundarpichai/status/1498712628071321601/analytics,,,,,,,,,,,,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1494417317232472074,"Feb 18, 2022",Appreciate,https://t.co/RZM9PMrDAV,https://pbs.twimg.com/card_img/1717894995921752064/BpV0ooOA?format=jpg&name=small,blog.google,227,127,1K,https://twitter.com/sundarpichai/status/1494417317232472074/analytics,,,,@SecRaimondo,https://twitter.com/SecRaimondo,"'s support as we announce a $100 million Google Career Certificates Fund to support career advancement for Americans, alongside",,,,,#GrowWithGoogle,https://twitter.com/hashtag/GrowWithGoogle?src=hashtag_click,","
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1493842654735466497,"Feb 16, 2022","Finally saw the psg-real highlights, that Mbappe finish at the end!!",,https://pbs.twimg.com/card_img/1718571064496885760/x0nNOhix?format=jpg&name=360x360,youtube.com,192,186,4K,https://twitter.com/sundarpichai/status/1493842654735466497/analytics,PSG vs. Real Madrid: Extended Highlights | Round of 16 - Leg 1 | CBS...,,,,,,,,,,,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1493685073744326670,"Feb 16, 2022",New helpful AI-powered features coming to smart canvas in,https://t.co/145oyQTtxJ,https://pbs.twimg.com/card_img/1718912500593299456/VUhNydmD?format=jpg&name=900x900,workspace.google.com,86,114,861,https://twitter.com/sundarpichai/status/1493685073744326670/analytics,,,,@GoogleWorkspace,https://twitter.com/GoogleWorkspace,": automatically generated summaries, email draft + meeting notes templates in Docs, formula corrections in Sheets and more.",,,,,,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1493654845579882497,"Feb 16, 2022","Excited about Chrome OS Flex, a new version designed to run on old PCs and Macs to bring the same speed, security and simplicity of Chrome OS to existing hardware. Early access for now, but look forward to seeing feedback!",https://t.co/CpEUaBuTYV,https://pbs.twimg.com/card_img/1719985118998044672/czR2z3fn?format=jpg&name=small,engadget.com,103,302,1.8K,https://twitter.com/sundarpichai/status/1493654845579882497/analytics,,,,,,,https://t.co/cGwCl8D23M,https://,,,,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1488876612787474436,"Feb 2, 2022","Over the last 5 years, Googlers and",https://t.co/qiCQqd9vuI,https://pbs.twimg.com/card_img/1718794119844122625/GQjD9slF?format=jpg&name=900x900,blog.google,92,111,1.4K,https://twitter.com/sundarpichai/status/1488876612787474436/analytics,,,,@Googleorg,https://twitter.com/Googleorg,"have given more than $2 billion to nonprofits around the world, and Googlers have volunteered 160 years of time to causes they care about. Looking forward to seeing the impact they'll have in 2022!",,,,,,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1488381239321006082,"Feb 1, 2022","Happy Year of the Tiger - wishing everyone good health, strength, and happiness! (And check out ""Lunar New Year"" on Google Search for a festive surprise:)",,https://pbs.twimg.com/tweet_video_thumb/FKfK2BWUcAQbB_1.jpg,GIF,162,339,4K,https://twitter.com/sundarpichai/status/1488381239321006082/analytics,,,,,,,,,,,,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1486345007481044995,"Jan 26, 2022",Technology can be a powerful enabler for opportunity at every age. That’s why we're proud to support,https://t.co/wkcj3TvM62,,signup.aarpfoundation.org,174,128,1.2K,https://twitter.com/sundarpichai/status/1486345007481044995/analytics,Help Us Teach Older Adults Digital Skills to Succeed - AARP Foundation,,,@AARPFoundation,https://twitter.com/AARPFoundation,"in their new initiative to provide digital skills training to adults over 50, with a focus on women and people of color.",,,,,,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1486280693189472256,"Jan 26, 2022","In June 2020 we pledged to help 10 million people and businesses in Europe, the Middle East and Africa find jobs, digitize & grow by the end of 2021. Excited to announce that we surpassed our goal, thanks to our many partners along the way!",https://t.co/xlibam1tZK,https://pbs.twimg.com/card_img/1719361012439097344/HbX4sks7?format=jpg&name=900x900,blog.google,93,117,1.3K,https://twitter.com/sundarpichai/status/1486280693189472256/analytics,,,,,,,,,,,,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1486072399262932992,"Jan 26, 2022",Exciting to see all the recent momentum,,https://pbs.twimg.com/profile_images/1316183322192568330/QFz_ARWk_normal.jpg,Quote,115,128,2K,https://twitter.com/sundarpichai/status/1486072399262932992/analytics,,,,@YouTube,https://twitter.com/YouTube,",  including 5 trillion all time views on Shorts. Looking forward to what's ahead in 2022!",,,Susan Wojcicki,@SusanWojcicki,,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1485694110769897477,"Jan 25, 2022",We can learn a lot about our environment just by listening to the birds. New,https://t.co/Va9kjPTHRj,https://pbs.twimg.com/card_img/1719970501651484672/8AoF5FYY?format=png&name=900x900,blog.research.google,115,191,1.6K,https://twitter.com/sundarpichai/status/1485694110769897477/analytics,,,,,,"approaches can help isolate and identify birdsongs, helping ecologists better understand food systems and forest health.",,,,,#GoogleAI,https://twitter.com/hashtag/GoogleAI?src=hashtag_click,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1483121516384456707,"Jan 17, 2022",Thank you to guest artist Olivia Fields for today's,https://t.co/TY2OA0EPYy,https://pbs.twimg.com/card_img/1719179946596204544/G0HXp5tC?format=jpg&name=900x900,google.com,187,124,1.4K,https://twitter.com/sundarpichai/status/1483121516384456707/analytics,,,,,,"honoring Dr. Martin Luther King, Jr. and his legacy. Olivia's artwork was inspired by MLK's timeless quote: ""the arc of the moral universe is long, but it bends toward justice.""",,,,,#GoogleDoodle,https://twitter.com/hashtag/GoogleDoodle?src=hashtag_click,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1481869551054692352,"Jan 14, 2022","As part of our commitment to the UK’s growth & success, we're excited to purchase our Central Saint Giles office in London and invest in creating a more flexible future workplace. Looking forward to having space for 10,000 Googlers across our UK sites!",https://t.co/x7X9B4qtuG,https://pbs.twimg.com/card_img/1718656476737134592/W7RlXrWN?format=jpg&name=small,blog.google,206,230,2.1K,https://twitter.com/sundarpichai/status/1481869551054692352/analytics,,,,,,,,,,,,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1481764183217618945,"Jan 14, 2022",Today we're sharing research from,https://t.co/IhzBKa0oun,https://pbs.twimg.com/card_img/1718272526990893056/Dob9MYuK?format=jpg&name=small,blog.google,73,194,1.3K,https://twitter.com/sundarpichai/status/1481764183217618945/analytics,,,,@StanfordMed,https://twitter.com/StanfordMed,on how the genome sequencing method we built with,,,,,#GoogleAI,https://twitter.com/hashtag/GoogleAI?src=hashtag_click,"helped speed up identification of disease-causing variants, enabling faster NICU diagnoses."
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1481716953525809153,"Jan 14, 2022",Securing the open source software ecosystem is a critical step in keeping people and their information safe online. Glad we could share recommendations with the,https://t.co/zmzAOFL8Ak,https://pbs.twimg.com/card_img/1718272545131233280/2e18qs-M?format=jpg&name=small,blog.google,67,136,968,https://twitter.com/sundarpichai/status/1481716953525809153/analytics,,,,@WhiteHouse,https://twitter.com/WhiteHouse,and others as part of our ongoing partnership to strengthen cybersecurity.,,,,,,,
https://twitter.com/JeffDean,https://pbs.twimg.com/profile_images/935325968280907776/AcBo6zJc_bigger.jpg,https://twitter.com/JeffDean,Jeff Dean (@,@JeffDean,https://twitter.com/JeffDean/status/1480986609591803904,"Jan 12, 2022","As in past years, I've spent part of the holiday break summarizing much of the work we've done in",https://t.co/aFHshmWXSU,https://pbs.twimg.com/card_img/1719704542642921472/eZghQlnG?format=jpg&name=small,blog.research.google,50,335,1.4K,https://twitter.com/JeffDean/status/1480986609591803904/analytics,),https://twitter.com/sundarpichai,Sundar Pichai,@GoogleResearch,https://twitter.com/GoogleResearch,over the last year.  On behalf of,,,,,,,"'s research community, I'm delighted to share this writeup (this year grouped into five themes)."
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1465764379807424523,"Dec 1, 2021",Today,https://t.co/0dWPR4wTOz,https://pbs.twimg.com/card_img/1718261785323831296/7uhu5hjc?format=jpg&name=small,blog.google,165,221,1.7K,https://twitter.com/sundarpichai/status/1465764379807424523/analytics,,,,@Nature,https://twitter.com/Nature,"published our quantum computing research on time crystals. Excited to see more experiments like this not only in physics, but future quantum applications in other fields too",https://t.co/d54qdMtlW4,https://,,,#GoogleAI,https://twitter.com/hashtag/GoogleAI?src=hashtag_click,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1465380836983726080,"Nov 29, 2021",Wishing you the very best ahead,,,,300,1.4K,24K,https://twitter.com/sundarpichai/status/1465380836983726080/analytics,,,,@jack,https://twitter.com/jack,", and congrats",,,,,,,and
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1465100457563414528,"Nov 29, 2021",Happy Hanukkah to everyone who is celebrating! Search for “Hanukkah” on Google for a virtual celebration:),,,,232,108,1.4K,https://twitter.com/sundarpichai/status/1465100457563414528/analytics,,,,,,,https://t.co/uOMcZSTqrc,https://,,,,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1461603223333076992,"Nov 19, 2021","What a legacy, one of my favorites to watch ever!",https://twitter.com/ABdeVilliers17/status/1461590034193297409/photo/1,https://pbs.twimg.com/profile_images/1496734873133924353/XcjkhMaj_normal.jpg,Quote,912,6.5K,71K,https://twitter.com/sundarpichai/status/1461603223333076992/analytics,,,,,,,,,AB de Villiers,@ABdeVilliers17,,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1461214788638285829,"Nov 18, 2021",At,https://t.co/Ixc0qKD0Ks,https://pbs.twimg.com/card_img/1719198632698851328/HXRsmWnl?format=jpg&name=small,blog.google,540,224,2.1K,https://twitter.com/sundarpichai/status/1461214788638285829/analytics,,,,,,", we shared how we're supporting a more inclusive digital economy by expanding access to Google Career Certificates & helping small businesses. We also introduced India-first features like vaccine appointment bookings on Google Assistant.",,,,,#GoogleForIndia,https://twitter.com/hashtag/GoogleForIndia?src=hashtag_click,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1461103836358230016,"Nov 18, 2021","To celebrate the heritage and history of Indigenous communities across the Americas, we're partnering with 40+ cultural institutions to bring stories of Indigenous art and culture to a new",https://t.co/HRssSJKLYj,https://pbs.twimg.com/card_img/1719714408207949824/rilJOmXx?format=jpg&name=small,blog.google,102,94,1K,https://twitter.com/sundarpichai/status/1461103836358230016/analytics,,,,@googlearts,https://twitter.com/googlearts,hub,,,,,,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1461072106221830146,"Nov 18, 2021",Great to sit down (in person!) with,,https://pbs.twimg.com/profile_images/1631757916041560071/a7MRrltG_normal.jpg,Quote,57,56,600,https://twitter.com/sundarpichai/status/1461072106221830146/analytics,,,Bloomberg New Economy,@emilychangtv,https://twitter.com/emilychangtv,and talk about Google's third decade of climate action and more. Thanks,,@BBGNewEconomy,,,,,for the invite
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1460383837913956353,"Nov 16, 2021","Proud to announce the Digital Future Initiative in Australia - a A$1B commitment in infrastructure, research, and partnerships to help more Australians access the benefits of technology & lead the next wave of global innovations.",https://t.co/iUk9zZzibl,https://pbs.twimg.com/card_img/1719522106675793920/rn7-D90g?format=jpg&name=small,blog.google,221,176,1.2K,https://twitter.com/sundarpichai/status/1460383837913956353/analytics,,,,,,,,,,,,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1458814674867081216,"Nov 11, 2021",Thank you to our guest artist & Army veteran Steven Tette for today's,,,,160,115,1.3K,https://twitter.com/sundarpichai/status/1458814674867081216/analytics,,,,,,"honoring all veterans for their brave service. We're proud to support veterans and military families, and are grateful for all the veterans in our Google community.",https://t.co/JtaGxLgkCC,http://,,,#GoogleDoodle,https://twitter.com/hashtag/GoogleDoodle?src=hashtag_click,
https://twitter.com/nealmohan,https://pbs.twimg.com/profile_images/828000453136875522/93iQx_Gs_bigger.jpg,https://twitter.com/nealmohan,Neal Mohan,@nealmohan,https://twitter.com/nealmohan/status/1458175920552886275,"Nov 10, 2021",Access to mental health resources is more important than ever. At,https://twitter.com/nealmohan/status/1458175920552886275/photo/1,https://pbs.twimg.com/media/FDx7My5VUAMVVL0?format=png&name=small,,41,42,354,https://twitter.com/nealmohan/status/1458175920552886275/analytics,,https://twitter.com/sundarpichai,Sundar Pichai,@YouTube,https://twitter.com/YouTube,", we're increasing the visibility of crisis resource panels for mental health, getting people critical information fast when they need it, and more...",https://t.co/gZqAdu1oxm,https://,,,,,
https://twitter.com/sundarpichai,https://pbs.twimg.com/profile_images/1710036756731510784/FyfFgM-B_bigger.jpg,https://twitter.com/sundarpichai,Sundar Pichai,@sundarpichai,https://twitter.com/sundarpichai/status/1461072106221830146,"Nov 18, 2021",Great to sit down (in person!) with,,https://pbs.twimg.com/profile_images/1631757916041560071/a7MRrltG_normal.jpg,Quote,57,56,600,https://twitter.com/sundarpichai/status/1461072106221830146/analytics,2:58:21,,Bloomberg New Economy,@emilychangtv,https://twitter.com/emilychangtv,and talk about Google's third decade of climate action and more. Thanks,,@BBGNewEconomy,885.2K viewers,,,,for the invite
